instrument_token,tradingsymbol,exchange
128109828,UNIENTER,BSE
128112388,VHL,BSE
128112644,HINDALCO,BSE
128113668,WSTCSTPAPR,BSE
128114948,HOCL,BSE
128115204,MPILCORPL,BSE
128116740,PASUPTAC,BSE
128117252,KORE,BSE
128117508,PGHH,BSE
128117764,MUKANDLTD,BSE
128118532,BBOX,BSE
128118788,UCAL,BSE
128119556,HARRMALAYA,BSE
128120068,FEDERALBNK,BSE
128120324,TATASTEEL,BSE
128120836,SKFINDIA,BSE
128122116,ASHOKLEY,BSE
128122884,CUMMINSIND,BSE
128123652,TATACOMM,BSE
128124932,ABBOTINDIA,BSE
128125444,BAJAJHLDNG,BSE
128126212,BHARATFORG,BSE
128126724,ESCORTS,BSE
128128004,HINDMOTORS,BSE
128130564,LT,BSE
128133124,M&M,BSE
128135684,BOSCHLTD,BSE
128138244,PREMIER,BSE
128140036,BPCL,BSE
128140804,SIEMENS,BSE
128145924,TATAMOTORS,BSE
128147204,VOLTAS,BSE
128158724,GESHIP,BSE
128165124,DEEPAKFERT,BSE
128166404,EXCELINDUS,BSE
128167684,GRWRHITECH,BSE
128168964,GLAXO,BSE
128171524,GNFC,BSE
128172036,NOVARTIND,BSE
128172548,SANOFI,BSE
128174084,PFIZER,BSE
128176644,GSFC,BSE
128178180,HINDUNILVR,BSE
128181764,AKZOINDIA,BSE
128186884,NOCIL,BSE
128197124,TATACHEM,BSE
128198916,TNPETRO,BSE
128199684,ZUARIIND,BSE
128202244,NESTLEIND,BSE
128204804,TATACONSUM,BSE
128209924,ASIANPAINT,BSE
128211204,BRITANNIA,BSE
128212484,COLPAL,BSE
128215044,EIHOTEL,BSE
128217604,INDHOTEL,BSE
128222724,CASTROLIND,BSE
128224004,ITC,BSE
128224516,APOLLOTYRE,BSE
128224772,CEATLTD,BSE
128227844,MODIRUBBER,BSE
128240644,FINPIPE,BSE
128284164,SUNRINV,BSE
128284420,ZGOLDINV,BSE
128292868,PEOPLIN,BSE
128293892,DSINVEST,BSE
128294404,CENTRUM,BSE
128294660,KARTKIN,BSE
128317956,TCIFINANCE,BSE
128322820,KRATOSENER,BSE
128325124,ANTARIKSH,BSE
128331524,IITL,BSE
128332292,INDPRUD,BSE
128333060,TATAINVEST,BSE
128335620,JAYBHCR,BSE
128336388,PRISMX,BSE
128343812,MOTOGENFIN,BSE
128345860,RAPIDIN,BSE
128350724,WALCHPF,BSE
128354820,ZSWASTSA,BSE
128356100,WHBRADY,BSE
128363780,TECHNVISN,BSE
128364292,SHAILY,BSE
128364804,BBTC,BSE
128366084,BOMBCYC,BSE
128372484,GREAVESCOT,BSE
128378116,MULLER,BSE
128378628,SFTL,BSE
128415236,AMALGAM,BSE
128417284,ANANDPROJ,BSE
128435204,INDIANVSH,BSE
128468740,COASTCORP,BSE
128469252,CHOWGULSTM,BSE
128473092,GLOBOFFS,BSE
128515844,ASIIL,BSE
128535044,SAGCEM,BSE
128546052,HEMACEM,BSE
128547076,DECCANCE,BSE
128552196,MANGLMCEM,BSE
128555012,NCLIND,BSE
128556804,SAURASHCEM,BSE
128558084,SHREDIGCEM,BSE
128568068,BORORENEW,BSE
128576004,LERTHAI,BSE
128581380,RASSIREF,BSE
128583940,TRIVENIGQ,BSE
128587268,NILACHAL,BSE
128596484,ANDHRAPAP,BSE
128602884,BALKRISIND,BSE
128619524,ORIENTPPR,BSE
128625924,CITADEL,BSE
128626692,ROLLT,BSE
128627204,SESHAPAPER,BSE
128662276,NATHIND,BSE
128662788,VAPIENTER,BSE
128721924,DCM,BSE
128729604,ZGAEKWAR,BSE
128733444,FORBESCO,BSE
128735492,HPCOTTON,BSE
128740612,UNITEDINT,BSE
128742660,JAMSHRI,BSE
128750852,KATRSPG,BSE
128751876,KESORAMIND,BSE
128757252,LAKSHMIMIL,BSE
128764420,VTL,BSE
128775940,PENINLAND,BSE
128791556,PASUSPG,BSE
128793604,PHOENIXLTD,BSE
128793860,MARATHON,BSE
128800516,RAJABAH,BSE
128809476,RELCHEMQ,BSE
128811268,RUBYMILLS,BSE
128826628,SIMPLXREA,BSE
128847364,SWANENERGY,BSE
128857348,VICTMILL,BSE
128927236,ZSVTRADI,BSE
128927748,ZSVARAJT,BSE
128928260,KSHITIJ,BSE
128930564,SALSAIN,BSE
128931588,INDSOYA,BSE
128932100,ZODIACVEN,BSE
128936196,VEERENRGY,BSE
128936708,SW1,BSE
128937732,TILAK,BSE
128939780,UNIJOLL,BSE
128940804,WAGEND,BSE
128942340,ELCIDIN,BSE
128943364,MEDIAONE,BSE
128944388,HEALINV,BSE
128946180,SHRENTI,BSE
128952836,BANSWRAS,BSE
128965636,MODWOOL,BSE
128966660,MODIPON,BSE
128973828,SHRIDINE,BSE
128974340,SRF,BSE
128975620,SIYSIL,BSE
128976900,SWADPOL,BSE
128982276,SHRAJSYNQ,BSE
128988932,SHRMFGC,BSE
128996612,ZSATYASL,BSE
129013764,BBL,BSE
129024004,ELPROINTL,BSE
129031172,GEE,BSE
129033220,HIRECT,BSE
129038852,NIPPOBATRY,BSE
129041156,ZENSARTECH,BSE
129043460,JYOTI,BSE
129044484,JSLINDL,BSE
129045508,KAYCEEI,BSE
129047556,INDOKEM,BSE
129047812,PANAENERG,BSE
129052676,NELCO,BSE
129057796,PERMAGN,BSE
129069060,HIGHENE,BSE
129070084,STDBAT,BSE
129078276,UNIVCABLES,BSE
129080324,WSI,BSE
129085444,DLTNCBL,BSE
129090052,LAKSELEC,BSE
129093892,MODULEX,BSE
129097220,DELTAMAGNT,BSE
129111044,LONGSPUR,BSE
129111300,RELTD,BSE
129112580,RRP,BSE
129113860,EMPOWER,BSE
129115140,ZMULTIPU,BSE
129117444,RIDHISYN,BSE
129118468,GRANDMA,BSE
129118724,ZARDIINV,BSE
129120004,SOFTBPO,BSE
129120772,NYSSACORP,BSE
129121284,FLOMIC,BSE
129124356,KRISHNA,BSE
129125892,SJCORP,BSE
129178884,UNIABEXAL,BSE
129181188,SARDAEN,BSE
129189380,BGWTATO,BSE
129189892,BOMBWIR,BSE
129195780,CHASBRT,BSE
129211140,AZADIND,BSE
129213700,INDIANHUME,BSE
129214980,INLCM,BSE
129225220,INVPRECQ,BSE
129231364,INFORTEC,BSE
129239044,KAIRA,BSE
129249028,ORIENTCER,BSE
129249796,NATIONSTD,BSE
129255172,RATHIST,BSE
129256452,DUNCANENG,BSE
129259012,SANDUMA,BSE
129269508,STOVACQ,BSE
129273092,CHOLAHLDNG,BSE
129276932,ZWELCAST,BSE
129279492,WMINIMT,BSE
129282564,AUTOAXLES,BSE
129287428,ATLASCYCLE,BSE
129288196,AUTOPRD,BSE
129289220,ACGL,BSE
129299204,SETCO,BSE
129305604,INRADIA,BSE
129320964,TALBROAUTO,BSE
129321732,ZFSTEERING,BSE
129329156,SMLISUZU,BSE
129330180,TIL,BSE
129331204,EICHERMOT,BSE
129334276,JAINEX,BSE
129335300,ALFREDHE,BSE
129339396,VELJAN,BSE
129341956,DYNAMATECH,BSE
129344004,GGDPROP,BSE
129345284,GMMPFAUDLR,BSE
129352452,KIRLPNU,BSE
129352964,TULIVE,BSE
129356548,KPT,BSE
129357316,LAKSHMIEW,BSE
129361924,LYNMC,BSE
129362948,MANUGRAPH,BSE
129366020,HARSHILAGR,BSE
129367812,MONOT,BSE
129370884,NESCO,BSE
129371652,INTEGRAEN,BSE
129374212,SEMAC,BSE
129382404,TEXINFRA,BSE
129385476,WENDT,BSE
129408516,PSITINFRA,BSE
129409028,GHVINFRA,BSE
129410308,RESPONIND,BSE
129411844,SHYMINV,BSE
129413124,ZHEMHOLD,BSE
129413892,MAHACORP,BSE
129414660,DOLATALGO,BSE
129416452,WESTLIFE,BSE
129417476,ZEEL,BSE
129429764,ZKOVALIN,BSE
129431044,SVPGLOB,BSE
129432068,MULTIIN,BSE
129446404,SKYLMILAR,BSE
129454340,BIMETAL,BSE
129455364,TAPARIA,BSE
129456132,BHARATGEAR,BSE
129456644,BRADYM,BSE
129457412,LATIMMETAL,BSE
129459204,ELECON,BSE
129459972,DECANBRG,BSE
129461764,GRAUWEIL,BSE
129462276,HIMTEK,BSE
129462788,GABRIEL,BSE
129464324,HERCULES,BSE
129465604,AQFINTECH,BSE
129465860,IFBIND,BSE
129466628,SINGER,BSE
129468676,INTLCOMBQ,BSE
129470468,FMGOETZE,BSE
129472004,JOSTS,BSE
129482244,SCHAEFFLER,BSE
129484036,MPCOSEMB,BSE
129484804,RANEHOLDIN,BSE
129486596,ROLCOEN,BSE
129491716,SNL,BSE
129495044,JAIPAN,BSE
129497604,MANCREDIT,BSE
129498628,TRF,BSE
129503236,WPIL,BSE
129507844,KENNAMET,BSE
129508612,HINDHARD,BSE
129530372,TRITONV,BSE
129536772,SUDAI,BSE
129541636,PRAKASH,BSE
129542148,HVL,BSE
129546756,ZPRBHSTE,BSE
129554948,ARSHIYA,BSE
129555460,GRINDWELL,BSE
129556228,LAKPRE,BSE
129562884,STANROS,BSE
129563908,GENESYS,BSE
129566724,ALNATRD,BSE
129567236,VOLKAI,BSE
129568772,PARNAXLAB,BSE
129570308,GOURMET,BSE
129573380,VIVIDHA,BSE
129577220,ISHWATR,BSE
129577476,TERRAFORM,BSE
129578500,APIS,BSE
129581572,VELOX,BSE
129582084,EMERGENT,BSE
129583108,KANANIIND,BSE
129583620,GCKL,BSE
129584644,ZSARVAMA,BSE
129585668,ARIHANTSUP,BSE
129586180,VIKSHEN,BSE
129586436,BLISSGVS,BSE
129592836,STYRENIX,BSE
129596164,ALEMBICLTD,BSE
129599492,AMNPLST,BSE
129602564,ANUHPHR,BSE
129602820,MODISONLTD,BSE
129608964,BAYERCROP,BSE
129616132,SASHWAT,BSE
129629444,CHEMOPH,BSE
129635844,HEUBACHIND,BSE
129637124,COROMANDEL,BSE
129638660,DEEPAKNTR,BSE
129639684,DMCC,BSE
129641988,FERMENTA,BSE
129658884,GOCLCORP,BSE
129669124,JAYCH,BSE
129670404,KANORICHEM,BSE
129671172,KELENRG,BSE
129671684,KEMP,BSE
129672196,NITTAGELA,BSE
129675012,MPAGI,BSE
129684228,OCCL,BSE
129687044,PCBL,BSE
129688836,AMAL,BSE
129690884,POLYCHEM,BSE
129694212,PUNJABCHEM,BSE
129699844,GUJCMDS,BSE
129700356,SADHNANIQ,BSE
129703684,SUDARSCHEM,BSE
129710084,TECILCHEM,BSE
129711364,ULTRAMAR,BSE
129711876,TRANSPEK,BSE
129712644,UNICHEMLAB,BSE
129723908,MYSORPETRO,BSE
129732356,ALKYLAMINE,BSE
129742852,TUTIALKA,BSE
129745924,ASTRAZEN,BSE
129754116,PRIMO,BSE
129754628,TANFACIND,BSE
129755652,GUJPETR,BSE
129756932,SWADEIN,BSE
129757956,MASCH,BSE
129761028,GUJTHEM,BSE
129767940,SCBL,BSE
129771268,MAKERSL,BSE
129775364,CONTCHM,BSE
129777412,JBCHEPHARM,BSE
129777924,IGLFXPL-B,BSE
129778436,ADVPETR-B,BSE
129785604,RAJSPTR,BSE
129786628,APTPACK,BSE
129787140,BLUECHIPT,BSE
129831684,JAGAJITIND,BSE
129838084,KESARENT,BSE
129844484,TI,BSE
129859844,EMERALL,BSE
129868804,RAVALSUGAR,BSE
129872644,SAKHTISUG,BSE
129896964,WALCHANNAG,BSE
129904132,IFBAGRO,BSE
129913348,KFBL,BSE
129916420,CAPRO,BSE
129916932,GMBREW,BSE
129917444,RANASUG,BSE
129919492,PICCASUG,BSE
129923588,SDBL,BSE
129923844,CJGEL,BSE
129926660,ASALCBR,BSE
129927684,THAKKERS,BSE
129931012,CORAGRO,BSE
129933316,FOODSIN,BSE
129940484,IVP,BSE
129945092,KLRFM,BSE
129947908,OLYOI,BSE
129950980,MLKFOOD,BSE
129957124,POLSON,BSE
129961732,SAGRSOY-B,BSE
129967364,WIPRO,BSE
129968644,ORIBEVER,BSE
129975556,DHANUKA,BSE
129983236,TTKHLTCARE,BSE
129984772,TGVSL,BSE
129986308,LIMECHM,BSE
129991428,KANPRPLA,BSE
129992964,TAINWALCHM,BSE
129993988,JAGSNPHARM,BSE
129995268,KHAICHEM,BSE
129998852,UNTTEMI,BSE
130000132,NOL,BSE
130000644,GILLETTE,BSE
130001156,WIREFABR,BSE
130003972,ANSALHSG,BSE
130005252,COMPUPN,BSE
130006020,MCCHRLS-B,BSE
130010116,ADDIND,BSE
130013188,PIONRINV,BSE
130015236,ASHNOOR,BSE
130016772,UNITECH,BSE
130017284,VIPIND,BSE
130024964,FIBERWEB,BSE
130025476,LKPFIN,BSE
130026756,EASTBUILD,BSE
130032132,MNPLFIN,BSE
130033668,BAJAJST,BSE
130034180,KIDUJA,BSE
130034692,KEYCORP,BSE
130035716,SHIKHARLETR,BSE
130037764,GUJHOTE,BSE
130038276,RAJATH,BSE
130039300,RASRESOR,BSE
130039812,JOLYPLS,BSE
130040324,PARMCOS-B,BSE
130043140,JINDHOT,BSE
130043908,SERIND,BSE
130044676,JPTRLES,BSE
130047492,SIMMOND,BSE
130082820,BNALTD,BSE
130172420,HAWKINCOOK,BSE
130174468,WARRENTEA,BSE
130194180,COCHMAL,BSE
130217988,BESTEAST,BSE
130219524,NEAGI,BSE
130254596,ISTLTD,BSE
130256388,COSMOFIRST,BSE
130268164,DIAMANT,BSE
130269956,NEWMKTADV,BSE
130270468,APOLLOHOSP,BSE
130272004,NITINCAST,BSE
130279684,SMIFS,BSE
130279940,EVERESTIND,BSE
130283012,IRONWOOD,BSE
130284036,MSRINDIA,BSE
130285828,AIRLTD,BSE
130286852,AYMSYNTEX,BSE
130288900,PANCARBON,BSE
130292228,FINKURVE,BSE
130292740,HBLEAS,BSE
130294020,SHRICON,BSE
130294532,TRUSTWAVE,BSE
130296068,SULABEN,BSE
130298884,FRONTCAP,BSE
130301188,NAVNETEDUL,BSE
130302212,KEDIACN,BSE
130304772,TRANOCE,BSE
130306308,AUSOMENT,BSE
130307844,THAKRAL,BSE
130309124,RUCHINFRA,BSE
130310148,GOLDLEG,BSE
130310660,VJTFEDU,BSE
130313732,VOLLF,BSE
130314244,NETLINK,BSE
130315780,TRILIANCE,BSE
130316292,LANCORHOL,BSE
130317060,INDINFO,BSE
130317572,BANASFN,BSE
130318084,VISAKAIND,BSE
130321668,INFOMEDIA,BSE
130322692,HATHWAYB,BSE
130324228,GUFICBIO,BSE
130325508,PHOTON,BSE
130329348,OSWALEA,BSE
130342916,GRPLTD,BSE
130345476,INDAG,BSE
130354180,MMRUBBR-B,BSE
130360324,PTL,BSE
130366212,TVSSRICHAK,BSE
130412292,SEL,BSE
130416132,BENARAS,BSE
130418948,BHAGWOX,BSE
130424324,BOMOXY-B1,BSE
130424836,CRAVATEX,BSE
130426884,BERGEPAINT,BSE
130428420,CAPRIHANS,BSE
130428932,GRAPHITE,BSE
130430980,ITDCEM,BSE
130438404,EMPIND,BSE
130443780,GRAVISSHO,BSE
130446596,GARFIBRES,BSE
130448132,GARWAMAR,BSE
130449156,GOACARBON,BSE
130456836,HARDCAS,BSE
130465540,HEG,BSE
130466564,HINDCOMPOS,BSE
130470404,ZHINDHSG,BSE
130476804,BIRLANU,BSE
130481156,INDIANCARD,BSE
130485508,INTLCONV,BSE
130487044,JAYSREETEA,BSE
130491396,KOTIC,BSE
130498564,MODRNSH,BSE
130504196,OSEASPR,BSE
130513924,HUHTAMAKI,BSE
130517764,PREMSYN,BSE
130520324,RJSHAH,BSE
130526724,SHAHCON,BSE
130527748,SHALPAINTS,BSE
130531076,SINNAR,BSE
130533124,HINDMILL,BSE
130536964,ZSOUTGAS,BSE
130538756,TECHCON,BSE
130542084,SUPREMEIND,BSE
130545924,THACKER,BSE
130549764,UPHOT,BSE
130551300,VSTIND,BSE
130622724,SWASTIVI,BSE
130816004,MADHUSE,BSE
130819076,YAMNINV,BSE
130820100,PREMCAP,BSE
130820612,ZMILGFIN,BSE
130824708,JINDRILL,BSE
130828292,KUSUMEL,BSE
130831364,JUMBFNL,BSE
130832900,SAKTHIFIN,BSE
130834948,EASYFIN,BSE
130835460,SATINDLTD,BSE
130839556,JMDVL,BSE
130840580,TVOLCON,BSE
130843652,SHIVATEX,BSE
130844164,VBDESAI,BSE
130845700,QUADRANT,BSE
130847236,1STCUS,BSE
130849540,KAMANWALA,BSE
130853636,WSFX,BSE
130855172,ANJANIFOODS,BSE
130859268,RKDAGRRTL,BSE
130861060,PARSHWANA,BSE
130863364,RAJVI,BSE
130863876,MILLENNIUM,BSE
130865668,ICDSLTD,BSE
130866180,CANFINHOME,BSE
130867204,MUNCAPM,BSE
130869252,IVC,BSE
130871812,SHRIRAMFIN,BSE
130878212,CHOLAFIN,BSE
130878980,BOMTALKIES,BSE
130881028,SAGARSYST,BSE
130882564,IDINFO,BSE
130901252,VLSFINANCE,BSE
130906884,INDCEMCAP,BSE
130907908,ADMANUM,BSE
130912516,MEHIF,BSE
130916100,INTRGLB,BSE
130918660,MCLTD,BSE
130921220,SHRISTI,BSE
130921732,CREST,BSE
130926340,VAKRANGEE,BSE
130928900,GUJCRED,BSE
130930436,SYLPH,BSE
130931460,DHARFIN,BSE
130934532,ALEXANDER,BSE
130937092,INDBANK,BSE
130942212,SHRYDUS,BSE
130944260,BHARAT,BSE
130945284,CAPTRUST,BSE
130945796,USHAKIRA,BSE
130946308,VIVOBIOT,BSE
130949892,VEERHEALTH,BSE
130950404,PANINDIAC,BSE
130952452,SAHARAHOUS,BSE
130952964,NDASEC,BSE
130953988,SUPRATRE,BSE
130955012,GSBFIN,BSE
130956548,MORARKFI,BSE
130957060,MONARCH,BSE
130958596,PROFINC,BSE
130959108,TIMESGTY,BSE
130960132,SANCF,BSE
130962180,SODFC,BSE
130963716,SAVFI,BSE
130965764,BEFOUNDMOL,BSE
130966788,AVONMORE,BSE
130967812,LIBORDFIN,BSE
130969860,YASHMGM,BSE
130970884,ARIHANTCAP,BSE
130971908,ISLCONSUL,BSE
130972420,DCMFINSERV,BSE
130976260,RRFIN,BSE
130976772,FEDDERSHOL,BSE
130977284,SAMBHAAV,BSE
130978308,DUGARHOU,BSE
130978820,DJSSS,BSE
130980868,OMEGAIN,BSE
130983428,SUGALDAM,BSE
130984452,NETTLINX,BSE
130984964,PREMCAPM,BSE
130985988,BGIL,BSE
130988036,SCANSTL,BSE
130989060,GICHSGFIN,BSE
130992132,MATHEWE,BSE
130993156,AJCON,BSE
130994180,CHRTEDCA,BSE
130995204,STANCAP,BSE
130995716,YOGI,BSE
130997764,CUBIFIN,BSE
130998276,RELICTEC,BSE
130998788,NIMBSPROJ,BSE
130999300,INVIGO,BSE
131001348,BAIDFIN,BSE
131001860,VIPULLTD,BSE
131002372,KZLFIN,BSE
131002884,AVASARA,BSE
131003908,PASUFIN,BSE
131004932,MEHSECU,BSE
131005444,RFL,BSE
131005956,UGROCAP,BSE
131009028,SAHLIBHFI,BSE
131009540,ABIRAFN,BSE
131010052,MANSIFIN,BSE
131010564,SEVENHILL,BSE
131011588,AASTAFIN,BSE
131012100,MUTHOOTCAP,BSE
131012612,MASTERTR,BSE
131073028,ZNILKENG,BSE
131074052,EFCIL,BSE
131075588,SOBME,BSE
131076612,CNIRESLTD,BSE
131077124,ZSARACOM,BSE
131077636,WINROC,BSE
131078148,NDMETAL,BSE
131078404,BANGANGA,BSE
131078660,VEGA,BSE
131081220,KAPILCO,BSE
131081732,TCC,BSE
131084036,ROYALIND,BSE
131084292,LUHARUKA,BSE
131087364,SHYAM,BSE
131087876,ZSANMCOM,BSE
131088132,WARDHEALTH,BSE
131088388,VISVEN,BSE
131088644,MRUTR,BSE
131089412,DECNGOLD,BSE
131089924,UPL,BSE
131095300,NIBEORD,BSE
131095812,CRANESSOFT,BSE
131096836,SAICOM,BSE
131097348,EY,BSE
131097860,TRIPR,BSE
131098372,NIDHGRN,BSE
131099908,AVIVA,BSE
131101444,ROSEMER,BSE
131101956,TWIROST,BSE
131105540,SIGIND,BSE
131109636,KAJALSY,BSE
131110148,AVANCE,BSE
131111172,MLINDLTD,BSE
131112196,TERRAREAL,BSE
131113220,SECURKLOUD,BSE
131114244,ABANSENT,BSE
131115268,CAPRICORN,BSE
131116804,VAMA,BSE
131117828,SUNTECK,BSE
131121924,BENTCOM,BSE
131122436,SILVERO,BSE
131126532,CLASELE,BSE
131127556,PRISMMEDI,BSE
131128580,SPVGLOBAL,BSE
131130628,VERITAS,BSE
131131652,JAYTEX,BSE
131132676,JAICORPLTD,BSE
131134724,ZNIVITRD,BSE
131135236,ASHCAP,BSE
131137796,SVARTCORP,BSE
131138820,BAJGLOB,BSE
131140356,MMWL,BSE
131141380,TASHIND,BSE
131142916,AUTOINT,BSE
131143428,NNTL,BSE
131146500,ZSPEEDCO,BSE
131147780,BHAGYANGR,BSE
131148036,SHANTAI,BSE
131149060,CHMBBRW,BSE
131149572,ZMANSOON,BSE
131156228,SGMART,BSE
131159300,CESL,BSE
131160068,ARAVALIS,BSE
131160324,YASTF,BSE
131163908,SWORDEDGE,BSE
131164420,CUPIDALBV,BSE
131165956,ZSHERAPR,BSE
131168516,MAGANTR,BSE
131169028,CRSL,BSE
131169540,STARTECK,BSE
131172612,SHARDUL,BSE
131174148,SERA,BSE
131175428,BENGALS,BSE
131175684,IPOWER,BSE
131176452,UNIWSEC,BSE
131178244,MERCTRD,BSE
131180804,NIRAVCOM,BSE
131182340,WHITHAL,BSE
131182852,ASUTENT,BSE
131183876,APOLLOFI,BSE
131184900,ENBETRD,BSE
131185412,GANONPRO,BSE
131185924,DEVITRD,BSE
131187972,SHRJAGP,BSE
131188484,LLOYDSME,BSE
131190020,PUNCTRD,BSE
131190532,LLOYDSENT,BSE
131194116,BETXIND,BSE
131194628,VIRYA,BSE
131195140,POLYTEX,BSE
131196164,DHANCOT,BSE
131197188,OASISEC,BSE
131198212,GARNETINT,BSE
131199748,SHALPRO,BSE
131201284,MEENST,BSE
131202820,VARUNME,BSE
131204356,VINVANI,BSE
131204868,DONEAR,BSE
131206916,SUPER,BSE
131207428,SEQUENT,BSE
131207940,STCINDIA,BSE
131213572,ZENITHEXPO,BSE
131215108,KOHINOOR,BSE
131216644,NEELKANTH,BSE
131218692,AVANTIFEED,BSE
131222276,ZODJRDMKJ,BSE
131222788,SITAENT,BSE
131223300,PULSRIN,BSE
131224324,MANBRO,BSE
131224836,KEYFINSERV,BSE
131225348,ADANIENT,BSE
131225604,ASTALLTD,BSE
131226628,HARIAEXPO,BSE
131227652,BHANDARI,BSE
131230212,RLF,BSE
131231748,REGENTRP,BSE
131232260,ORBTEXP,BSE
131234308,SAVERA,BSE
131329284,CHROME,BSE
131331076,ZJEETMAC,BSE
131333892,NAVA,BSE
131337988,ZHINUDYP,BSE
131339012,REMIEDEL,BSE
131343108,GSAUTO,BSE
131344132,TRANSFRE,BSE
131352836,SBCL,BSE
131355652,GANDHITUBE,BSE
131357956,AMFORG,BSE
131358468,ONIXSOLAR,BSE
131358980,ORICONENT,BSE
131366148,ACROW,BSE
131372292,STLSTRINF,BSE
131386372,PENIND,BSE
131392004,JYOTISTRUC,BSE
131392516,JAYUSH,BSE
131395076,SSWL,BSE
131396868,MANINDS,BSE
131403524,IMEC,BSE
131405572,MDRNSTL,BSE
131406596,SYNTHFO,BSE
131407108,GOLKONDA,BSE
131414276,GUJTLRM,BSE
131415812,GFSTEELS,BSE
131417348,AJMERA,BSE
131418372,COCHINM,BSE
131420420,ISWL,BSE
131422468,KVFORGE,BSE
131424004,CARBORUNIV,BSE
131424516,MMTC,BSE
131429636,VALLABHSQ,BSE
131430660,ASHIS,BSE
131431172,PMTELELIN,BSE
131435012,SMFIL,BSE
131436036,BLOIN,BSE
131438084,MAITRI,BSE
131439620,SHAHALLOYS,BSE
131443716,ELANGO,BSE
131444740,KANSHST,BSE
131445764,MAHALXSE,BSE
131448836,SIMPLEXCAS,BSE
131452932,SSWRL,BSE
131454980,SIZEMASTER,BSE
131455492,SOUTHMG,BSE
131456516,BAROEXT,BSE
131457796,GUJCONT,BSE
131458308,KALYANIFRG,BSE
131458820,PANCHMAHQ,BSE
131459332,ADITYA,BSE
131460356,STEELCAS,BSE
131460868,PITTIENG,BSE
131463172,GLITTEKG,BSE
131464196,PRADPME,BSE
131465220,GNRL,BSE
131466244,TNSTLTU,BSE
131467268,MSCTC,BSE
131468292,SHRDAIS,BSE
131469828,MAHASTEEL,BSE
131472900,NOVIS,BSE
131475204,STERPOW,BSE
131476228,FFPL,BSE
131481348,HINDCOPPER,BSE
131489028,TULSYAN,BSE
131492356,AXELPOLY,BSE
131502852,NLCINDIA,BSE
131503876,SPECTRA,BSE
131505412,KAJARIR,BSE
131506948,SOLIDSTON,BSE
131509508,SHILGRAVQ,BSE
131510532,WHITEORG,BSE
131512580,MFSINTRCRP,BSE
131514628,AROGRANITE,BSE
131586564,RUDRAECO,BSE
131591172,RAJKSYN,BSE
131591684,DEEPAKSP,BSE
131593220,LOYALTEX,BSE
131595012,HIMATSEIDE,BSE
131595524,BSL,BSE
131599364,MARKOBENZ,BSE
131606276,PBMPOLY,BSE
131612932,ADINATH,BSE
131616772,KONARKSY,BSE
131619332,SURYALA,BSE
131619844,SURYVANSP,BSE
131620356,TTL,BSE
131625476,WELSPUNLIV,BSE
131626244,INDIANACRY,BSE
131626756,GANECOS,BSE
131627780,CEETAIN,BSE
131628804,VARDMNPOLY,BSE
131629316,RISHYRN,BSE
131630852,BLACKROSE,BSE
131634436,STCORP,BSE
131640580,KLIFESTYL,BSE
131641092,RAMGOPOLY,BSE
131643908,SANGAMIND,BSE
131644420,TTLEL,BSE
131644932,MKVENTURES,BSE
131645444,KUSHIND,BSE
131647492,SRECR,BSE
131650564,SURBHIN,BSE
131651588,SEASONST,BSE
131652100,ZENIFIB,BSE
131653636,BHILSPIN,BSE
131654148,AARVEEDEN,BSE
131655684,SANTETX,BSE
131657220,ASHIMASYN,BSE
131660804,PIONEEREMB,BSE
131661316,VIPPYSP,BSE
131663876,JAIHINDS,BSE
131664900,RAGHUSYN,BSE
131665412,JATTAINDUS,BSE
131666436,KAMADGIRI,BSE
131666948,OMNITEX,BSE
131667460,PATSPINLTD,BSE
131668484,ONEGLOBAL,BSE
131668996,NEOINFRA,BSE
131670020,GENESIS,BSE
131673092,WINSOME,BSE
131674628,PREMIERPOL,BSE
131675652,EVERFIN,BSE
131676164,KRRAIL,BSE
131680772,YARNSYN,BSE
131682820,GUJCOTEX,BSE
131686404,GARWSYN,BSE
131686916,ECOHOTELS,BSE
131689476,SARUPINDUS,BSE
131691012,MANORG,BSE
131693572,HINDADH,BSE
131696644,BPAGRI,BSE
131697156,SRIKPRIND,BSE
131698180,LSIND,BSE
131698692,JYOTIRES,BSE
131699204,MHLXMIRU,BSE
131700228,SOUTLAT,BSE
131701764,OSWAYRN,BSE
131704324,WINSOMTX,BSE
131842052,MODINSU,BSE
131844612,REGENCERAM,BSE
131847684,ASAHIINDIA,BSE
131849476,MURUDCERA,BSE
131851012,SAINTGOBAIN,BSE
131854084,ANANTRAJ,BSE
131855108,MADHUDIN,BSE
131861764,RESTILE,BSE
131863812,MADHAV,BSE
131872516,RAMASIGNS,BSE
131877124,HINDNATGLS,BSE
131877636,HALDYNGL,BSE
132096772,DUROPLY,BSE
132100100,SHREYANIND,BSE
132101124,AGIOPAPER,BSE
132101636,STARPAPER,BSE
132103684,PAKKA,BSE
132104196,TAHMARENT,BSE
132105732,SOMAPPR,BSE
132111876,NATPLY,BSE
132112388,ARROWGREEN,BSE
132114436,VISHNU,BSE
132115972,JUMBO,BSE
132116996,NRAIL,BSE
132119556,3PLAND,BSE
132120580,SANPA,BSE
132121092,VENTURA,BSE
132123140,SHKARTP,BSE
132123652,STHINPA,BSE
132124164,FAMILYCARE,BSE
132355844,VINDHYATEL,BSE
132360964,RIR,BSE
132362500,ADOR,BSE
